game_id,winner_team,last_day,n_players,end_reason,villager_votes_cast,villager_votes_received,villager_survived,seer_votes_cast,seer_votes_received,seer_survived,doctor_votes_cast,doctor_votes_received,doctor_survived,werewolf_votes_cast,werewolf_votes_received,werewolf_survived,seer_n_inspects,seer_inspect_success_rate,doctor_n_heals,doctor_heal_success_rate,werewolf_n_wolf_votes,wolf_day_consistency_rate,wolf_active_days
74795572,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74795580,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,1.0,1.0,0.0,1.5,0.5,2.0
74795586,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74795587,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,2.0,1.0,4.0,4.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74795589,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.5,0.5,4.0,5.0,0.0,0.0,2.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,1.0,3.0
74795592,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,4.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74795604,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,0.0,1.0,4.0,2.0,1.0,4.5,12.0,0.0,2.0,0.0,2.0,0.5,1.5,0.5,2.0
74795634,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",2.5,2.25,0.25,6.0,5.0,0.0,2.0,10.0,0.0,8.0,5.0,0.5,4.0,0.25,1.0,0.0,3.0,0.6666666666666666,3.0
74795636,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,5.25,0.25,0.0,2.0,0.0,6.0,0.0,1.0,7.5,6.0,0.0,1.0,0.0,3.0,0.0,2.5,1.0,3.0
74795640,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,3.5,0.5,6.0,3.0,1.0,6.0,0.0,1.0,7.5,12.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74795641,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,3.5,0.0,2.0,10.0,0.0,6.0,0.0,1.0,8.0,6.0,0.5,1.0,1.0,4.0,0.25,3.0,0.6666666666666666,3.0
74795643,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74795644,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.75,0.5,0.0,2.0,0.0,6.0,0.0,1.0,7.5,8.0,0.0,1.0,0.0,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74795645,Villagers,3.0,8,Reason: All werewolves exiled.,3.0,5.25,0.25,6.0,0.0,1.0,6.0,0.0,1.0,7.5,9.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74795647,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74795648,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,2.0,1.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74795650,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,3.75,0.5,0.0,2.0,0.0,6.0,8.0,1.0,7.5,6.0,0.0,1.0,1.0,3.0,0.3333333333333333,2.5,1.0,3.0
74795659,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,7.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74795661,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,4.0,0.5,4.0,4.0,0.0,4.0,10.0,0.0,7.0,1.0,1.0,3.0,0.3333333333333333,2.0,0.5,3.0,1.0,2.0
74795664,Villagers,3.0,8,Reason: All werewolves exiled.,3.0,2.25,0.25,4.0,7.0,0.0,6.0,2.0,1.0,6.0,8.0,0.0,3.0,0.3333333333333333,3.0,0.0,2.0,0.6666666666666666,3.0
74795667,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74795669,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,1.5,0.5,4.0,6.0,0.0,2.0,10.0,0.0,6.0,3.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74795676,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,2.0,3.0,0.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74795681,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,5.0,0.25,2.0,4.0,0.0,4.0,0.0,1.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
74795698,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,2.0,0.5,4.0,5.0,0.0,2.0,12.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,1.0,3.0
74795734,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",4.5,4.75,0.25,4.0,3.0,0.0,6.0,3.0,0.0,6.5,8.0,0.5,3.0,0.3333333333333333,4.0,0.25,2.5,0.6666666666666666,3.0
74795737,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,4.5,10.0,0.0,1.0,1.0,2.0,0.0,1.5,0.5,2.0
74795738,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,5.5,0.25,0.0,2.0,0.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
74795742,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,4.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74795749,Villagers,3.0,8,Reason: All werewolves exiled.,3.0,3.25,0.25,4.0,1.0,0.0,6.0,0.0,1.0,6.0,10.0,0.0,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74795753,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.0,0.5,4.0,5.0,0.0,6.0,0.0,1.0,7.5,9.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74795758,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74795759,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,0.0,2.0,0.0,4.0,2.0,1.0,4.5,10.0,0.0,1.0,1.0,2.0,0.0,1.5,0.5,2.0
74795766,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.0,0.5,2.0,2.0,0.0,4.0,7.0,0.0,7.5,5.0,0.0,2.0,0.0,3.0,0.0,2.5,1.0,3.0
74795771,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,4.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74795780,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,4.5,0.5,0.0,2.0,0.0,2.0,4.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
74795781,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,2.5,0.5,2.0,12.0,0.0,4.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74795785,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,4.25,0.25,4.0,10.0,0.0,4.0,0.0,1.0,6.5,2.0,1.0,2.0,0.0,3.0,0.3333333333333333,2.5,0.5,2.0
74795786,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,2.75,0.25,4.0,3.0,0.0,6.0,6.0,0.0,6.0,7.0,0.5,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74795787,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.5,0.5,4.0,5.0,0.0,2.0,2.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,2.0,0.0,2.5,1.0,3.0
74795792,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,6.0,0.25,2.0,10.0,0.0,4.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,0.3333333333333333,3.0,1.0,2.0
74795793,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,2.0,1.0,4.0,2.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74795795,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,3.5,0.25,2.0,10.0,0.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74795798,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,4.0,0.25,4.0,0.0,1.0,2.0,12.0,0.0,7.0,3.0,1.0,3.0,0.3333333333333333,1.0,1.0,3.0,1.0,2.0
74795802,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,2.75,0.5,2.0,3.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,2.0,1.0,1.0,0.0,2.0,0.6666666666666666,3.0
74795861,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,4.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74795868,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,5.5,0.75,6.0,3.0,1.0,6.0,0.0,1.0,7.5,11.0,0.0,3.0,0.3333333333333333,3.0,0.6666666666666666,2.5,0.6666666666666666,3.0
74795869,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.0,4.25,0.25,2.0,3.0,0.0,0.0,2.0,0.0,6.0,6.0,0.5,2.0,0.5,1.0,0.0,2.0,0.6666666666666666,3.0
74795872,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,1.0,0.5,4.0,14.0,0.0,2.0,8.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0
74795889,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,3.5,0.5,4.0,9.0,0.0,2.0,2.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,2.0,0.0,2.5,1.0,3.0
74795894,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,0.0,2.0,0.0,4.0,2.0,1.0,4.5,10.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,2.0
74795934,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,4.0,3.0,1.0,4.0,2.0,1.0,4.5,13.0,0.0,2.0,0.5,2.0,1.0,1.5,0.5,2.0
74795938,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,4.5,0.5,4.0,7.0,0.0,6.0,0.0,1.0,7.5,7.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.5,1.0,3.0
74795940,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,2.0,3.0,0.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74795944,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.75,0.75,4.0,0.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74795946,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,2.5,0.5,0.0,2.0,0.0,2.0,12.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
74795950,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,5.0,0.25,4.0,0.0,1.0,2.0,2.0,0.0,6.0,3.0,1.0,2.0,0.5,2.0,0.0,2.0,1.0,2.0
74795955,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,4.5,0.75,4.0,5.0,0.0,6.0,0.0,1.0,7.5,11.0,0.0,3.0,0.6666666666666666,3.0,0.6666666666666666,2.5,0.6666666666666666,3.0
74795960,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,6.0,3.0,1.0,6.0,2.0,1.0,7.5,8.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74795962,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.0,1.0,2.0,7.0,0.0,4.0,2.0,1.0,4.5,11.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74795976,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,3.75,0.5,2.0,2.0,0.0,2.0,8.0,0.0,7.5,5.0,0.0,2.0,0.5,1.0,0.0,2.5,1.0,3.0
74795980,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.0,3.5,0.25,4.0,0.0,1.0,4.0,14.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.5,2.0
74795984,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,2.0,0.5,4.0,7.0,0.0,2.0,6.0,0.0,7.5,7.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,1.0,3.0
74796022,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,4.0,1.0,2.0,1.0,0.0,4.5,10.0,0.0,2.0,1.0,2.0,0.0,1.5,0.5,2.0
74796023,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,2.0,0.5,2.0,8.0,0.0,4.0,10.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,0.5,3.0,0.5,2.0
74796026,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,2.0,1.0,4.0,2.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74796032,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,2.0,0.5,2.0,12.0,0.0,4.0,8.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74796036,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,4.0,0.5,0.0,2.0,0.0,4.0,3.0,0.0,7.5,7.0,0.0,1.0,0.0,3.0,0.0,2.5,0.6666666666666666,3.0
74796051,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,1.25,0.5,2.0,8.0,0.0,0.0,2.0,0.0,7.5,10.0,0.0,1.0,1.0,1.0,0.0,2.5,0.6666666666666666,3.0
74796057,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,0.75,0.5,4.0,8.0,1.0,4.0,0.0,1.0,4.5,8.0,0.0,2.0,1.0,2.0,0.0,1.5,1.0,2.0
74796060,Villagers,2.0,8,Reason: All werewolves exiled.,2.0,1.25,0.5,4.0,2.0,1.0,4.0,0.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74796070,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,2.0,0.5,4.0,3.0,0.0,2.0,12.0,0.0,7.5,6.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,0.6666666666666666,3.0
74796072,Villagers,3.0,8,Reason: All werewolves exiled.,3.0,4.75,0.25,2.0,4.0,0.0,6.0,0.0,1.0,7.5,6.0,0.0,2.0,0.5,3.0,0.0,2.5,0.6666666666666666,3.0
74796078,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,2.25,0.5,2.0,2.0,0.0,2.0,12.0,0.0,7.5,6.0,0.0,2.0,0.5,1.0,0.0,2.5,0.6666666666666666,3.0
74796081,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,4.25,0.5,0.0,2.0,0.0,2.0,2.0,0.0,7.5,7.0,0.0,1.0,0.0,2.0,0.0,2.5,0.6666666666666666,3.0
74796082,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,1.5,0.5,4.0,3.0,0.0,2.0,10.0,0.0,7.5,8.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.5,0.6666666666666666,3.0
74796088,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,6.0,0.25,4.0,2.0,1.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
74796089,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.75,0.75,4.0,0.0,1.0,4.0,2.0,1.0,4.5,10.0,0.0,2.0,0.0,2.0,0.5,1.5,0.5,2.0
74796091,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,3.5,0.5,4.0,8.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,0.5,2.0,0.0,2.0,1.0,2.0
74796098,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,1.5,0.5,4.0,7.0,0.0,2.0,10.0,0.0,7.5,5.0,0.0,3.0,0.3333333333333333,1.0,0.0,2.5,1.0,3.0
74796099,Villagers,3.0,8,Reason: All werewolves exiled.,2.5,4.0,0.25,6.0,5.0,1.0,6.0,2.0,1.0,7.5,7.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74796103,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,2.75,0.5,2.0,2.0,0.0,2.0,12.0,0.0,7.5,5.0,0.0,2.0,0.0,1.0,0.0,2.5,1.0,3.0
74796109,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,3.75,0.5,6.0,2.0,1.0,4.0,1.0,0.0,6.0,11.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,3.0
74796141,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.5,0.5,2.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,2.0
74796142,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.5,0.5,0.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
74796146,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,5.25,0.5,2.0,2.0,0.0,0.0,2.0,0.0,7.5,5.0,0.0,2.0,0.5,1.0,0.0,2.5,1.0,3.0
74796148,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",4.0,4.0,0.25,4.0,3.0,0.0,2.0,1.0,0.0,6.0,7.0,0.5,3.0,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,3.0
74796152,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,5.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74796163,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,2.5,0.5,6.0,7.0,1.0,6.0,0.0,1.0,7.5,12.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74796165,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,3.5,0.5,0.0,2.0,0.0,4.0,6.0,0.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74796169,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,4.0,5.0,1.0,4.0,0.0,1.0,4.5,13.0,0.0,2.0,1.0,2.0,1.0,1.5,0.5,2.0
74796170,Villagers,2.0,8,Reason: All werewolves exiled.,4.0,0.5,1.0,4.0,2.0,1.0,2.0,1.0,0.0,4.5,13.0,0.0,2.0,1.0,2.0,0.5,1.5,0.5,2.0
74796179,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.5,0.5,0.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74796184,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,0.0,2.0,0.0,4.0,0.0,1.0,4.5,10.0,0.0,1.0,1.0,2.0,0.0,1.5,0.5,2.0
74796185,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,12.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74796186,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",3.0,4.25,0.0,4.0,5.0,0.0,6.0,0.0,1.0,6.0,6.0,0.5,3.0,0.6666666666666666,3.0,0.0,2.0,0.6666666666666666,3.0
74796189,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,0.75,4.0,0.0,1.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74796196,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,3.0,0.5,2.0,12.0,0.0,4.0,1.0,0.0,7.5,5.0,0.0,1.0,0.0,3.0,0.0,2.5,1.0,3.0
74796199,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,0.75,0.75,4.0,2.0,1.0,0.0,2.0,0.0,4.5,10.0,0.0,2.0,0.5,1.0,0.0,1.5,0.5,2.0
74796241,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.0,0.75,4.0,3.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.5,2.0,0.5,1.5,0.5,2.0
74796242,Villagers,3.0,8,Reason: All werewolves exiled.,5.0,3.25,0.5,2.0,7.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,0.5,1.0,0.0,2.0,1.0,3.0
74796245,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,0.5,0.75,4.0,5.0,1.0,4.0,2.0,1.0,4.5,10.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,2.0
74796250,Villagers,4.0,8,Reason: All werewolves exiled.,6.5,3.75,0.5,2.0,14.0,0.0,4.0,3.0,0.0,9.0,9.0,0.0,1.0,0.0,3.0,0.6666666666666666,3.0,0.75,4.0
74796255,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.5,5.5,0.25,4.0,0.0,1.0,2.0,12.0,0.0,7.0,0.0,1.0,3.0,0.3333333333333333,1.0,1.0,3.0,1.0,2.0
74796257,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,1.25,0.5,4.0,2.0,1.0,4.0,0.0,1.0,4.5,10.0,0.0,2.0,0.5,2.0,0.0,1.5,0.5,2.0
74796262,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.5,6.0,0.25,0.0,2.0,0.0,4.0,1.0,0.0,6.5,6.0,0.5,1.0,1.0,3.0,0.3333333333333333,2.5,0.6666666666666666,3.0
74796270,Villagers,3.0,8,Reason: All werewolves exiled.,4.0,3.0,0.5,4.0,5.0,0.0,0.0,2.0,0.0,7.5,8.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.5,1.0,3.0
74796279,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",2.5,7.0,0.0,4.0,0.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,1.0,2.0
74796298,Villagers,2.0,8,Reason: All werewolves exiled.,3.5,1.25,1.0,0.0,2.0,0.0,4.0,0.0,1.0,4.5,10.0,0.0,1.0,0.0,2.0,0.5,1.5,0.5,2.0
74796301,Villagers,3.0,8,Reason: All werewolves exiled.,5.5,2.25,0.75,2.0,16.0,0.0,6.0,0.0,1.0,7.5,10.0,0.0,1.0,1.0,3.0,0.6666666666666666,2.5,0.6666666666666666,3.0
74796335,Villagers,3.0,8,Reason: All werewolves exiled.,4.5,4.25,0.5,4.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.0,0.6666666666666666,3.0
74796337,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2).",3.0,4.0,0.5,2.0,10.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0
74796339,Villagers,3.0,8,Reason: All werewolves exiled.,3.5,2.5,0.5,4.0,7.0,0.0,6.0,2.0,1.0,7.5,10.0,0.0,3.0,0.6666666666666666,3.0,0.3333333333333333,2.5,1.0,3.0
74796341,Villagers,2.0,8,Reason: All werewolves exiled.,3.0,1.25,0.75,4.0,2.0,1.0,4.0,0.0,1.0,4.5,11.0,0.0,2.0,0.0,2.0,0.5,1.5,0.5,2.0
74796353,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74796367,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1).",5.0,3.0,0.25,4.0,3.0,0.0,4.0,10.0,0.0,6.5,8.0,0.5,3.0,0.3333333333333333,2.0,0.5,2.5,0.6666666666666666,3.0
74796373,Villagers,2.0,8,Reason: All werewolves exiled.,2.5,2.25,0.5,4.0,0.0,1.0,4.0,0.0,1.0,4.5,9.0,0.0,2.0,0.5,2.0,0.0,1.5,1.0,2.0
